id,education,joining_year,city,payment_tier,age,gender,ever_benched,years_experience,leave_or_not
3816,Bachelors,2017,Bangalore,3,34,Female,No,5,0
3817,Bachelors,2013,Bangalore,3,31,Male,No,2,0
3821,Bachelors,2016,Bangalore,3,40,Male,No,3,0
3822,PHD,2013,Bangalore,3,41,Male,No,4,0
3823,Bachelors,2014,Bangalore,3,36,Female,No,0,0
3827,Bachelors,2017,Bangalore,3,32,Male,No,4,0
3829,Bachelors,2015,Bangalore,3,38,Male,No,5,0
3831,Bachelors,2014,Bangalore,3,35,Male,Yes,0,0
3833,Bachelors,2016,Bangalore,3,37,Male,Yes,2,0
3834,Bachelors,2015,Bangalore,3,36,Male,No,2,0
3835,Bachelors,2017,Bangalore,3,33,Female,No,4,1
3838,Bachelors,2017,Bangalore,3,35,Female,No,1,1
3841,Bachelors,2016,Bangalore,3,37,Female,No,4,0
3842,Bachelors,2015,Bangalore,1,36,Male,No,1,0
3845,Bachelors,2017,Bangalore,3,31,Female,No,2,0
3848,Bachelors,2017,Bangalore,3,35,Male,Yes,0,0
3850,Bachelors,2014,Bangalore,3,39,Female,No,4,0
3851,Masters,2015,Bangalore,3,31,Male,No,1,1
3853,Bachelors,2017,Bangalore,3,33,Male,No,0,1
3854,Bachelors,2014,Bangalore,3,34,Male,Yes,1,0
3858,Bachelors,2013,Bangalore,3,36,Female,No,5,0
3861,Bachelors,2016,Bangalore,3,36,Male,No,4,0
3863,Bachelors,2017,Bangalore,3,38,Female,No,3,0
3865,Bachelors,2012,Bangalore,3,34,Male,No,2,0
3866,Bachelors,2015,Bangalore,3,31,Male,No,2,0
3869,Bachelors,2017,Bangalore,3,31,Male,Yes,2,0
3870,Bachelors,2015,Bangalore,1,32,Male,Yes,0,1
3871,Bachelors,2015,Bangalore,3,31,Female,No,5,0
3872,Bachelors,2018,Bangalore,3,37,Male,No,5,1
3874,Bachelors,2015,Bangalore,1,41,Male,No,1,0
3876,Bachelors,2014,Bangalore,3,36,Male,Yes,3,0
3879,Bachelors,2017,Bangalore,3,33,Male,No,1,0
3880,Bachelors,2014,Bangalore,3,38,Female,No,2,0
3881,Bachelors,2018,Bangalore,3,38,Male,No,1,1
3886,Bachelors,2013,Bangalore,3,39,Male,No,2,0
3887,Bachelors,2015,Bangalore,3,38,Female,No,4,0
3888,Bachelors,2013,Bangalore,3,38,Male,No,2,0
3889,Bachelors,2017,Bangalore,3,35,Male,No,0,0
3891,Bachelors,2017,Bangalore,3,41,Male,No,5,0
3893,Bachelors,2016,Bangalore,3,40,Male,Yes,1,0
3894,Bachelors,2018,Bangalore,3,36,Female,No,2,1
3897,Bachelors,2014,Bangalore,3,35,Male,Yes,1,0
3898,Bachelors,2017,Bangalore,3,38,Male,No,5,0
3900,Bachelors,2012,Bangalore,1,34,Male,No,0,0
3901,Bachelors,2016,Bangalore,3,39,Female,No,3,1
3902,Bachelors,2014,Bangalore,3,37,Male,No,5,0
3904,Bachelors,2013,Bangalore,3,31,Male,No,2,1
3906,Bachelors,2015,Bangalore,3,39,Male,No,1,0
3908,Bachelors,2012,Bangalore,3,34,Male,No,1,0
3909,Bachelors,2016,Bangalore,3,31,Female,No,2,0
3910,Bachelors,2016,Bangalore,3,39,Female,No,0,0
3911,Bachelors,2013,Bangalore,3,31,Female,No,1,0
3912,Bachelors,2012,Bangalore,3,36,Male,No,1,0
3916,Bachelors,2018,Bangalore,3,32,Male,No,4,1
3918,Bachelors,2017,Bangalore,3,35,Male,No,1,0
3919,Bachelors,2013,Bangalore,3,32,Male,No,1,0
3920,Bachelors,2015,Bangalore,3,31,Male,No,1,1
3921,Bachelors,2015,Bangalore,3,41,Male,No,4,0
3922,Bachelors,2012,Bangalore,3,33,Male,Yes,0,0
3924,Masters,2012,Bangalore,3,39,Female,No,3,1
3925,Bachelors,2015,Bangalore,1,36,Female,No,2,0
3926,Masters,2017,Bangalore,2,31,Male,No,5,0
3930,Bachelors,2015,Bangalore,3,38,Male,No,1,0
3932,Bachelors,2014,Bangalore,3,34,Male,No,4,0
3933,Bachelors,2017,Bangalore,3,40,Male,No,2,0
3934,Bachelors,2012,Bangalore,3,36,Male,No,1,0
3935,Bachelors,2015,Bangalore,3,36,Female,No,2,0
3937,Bachelors,2017,Bangalore,3,37,Male,No,3,0
3940,Bachelors,2017,Bangalore,3,37,Female,No,2,0
3942,Bachelors,2015,Bangalore,3,34,Male,No,2,1
3944,Bachelors,2014,Bangalore,3,34,Male,No,0,1
3948,Bachelors,2015,Bangalore,3,34,Female,No,2,0
3949,Bachelors,2014,Bangalore,3,37,Female,No,3,0
3950,Bachelors,2016,Bangalore,3,40,Female,Yes,4,0
3952,Bachelors,2016,Bangalore,3,39,Female,No,4,0
3953,Bachelors,2012,Bangalore,3,40,Male,No,4,0
3954,Bachelors,2013,Bangalore,1,34,Male,No,4,1
3956,PHD,2013,Bangalore,3,32,Male,No,5,0
3957,Bachelors,2012,Bangalore,3,33,Male,No,1,0
3960,Bachelors,2016,Bangalore,3,34,Male,No,4,0
3961,Bachelors,2016,Bangalore,3,39,Male,No,7,0
3962,Bachelors,2014,Bangalore,3,35,Male,No,5,0
3964,Bachelors,2016,Bangalore,3,33,Male,No,6,0
3966,Bachelors,2012,Bangalore,3,35,Male,No,5,0
3968,Bachelors,2012,Bangalore,3,40,Female,No,5,0
3969,Bachelors,2017,Bangalore,3,39,Male,No,5,0
3970,Bachelors,2017,Bangalore,3,33,Female,No,6,0
3971,Bachelors,2014,Bangalore,3,32,Female,No,5,0
3972,Masters,2014,Bangalore,3,40,Female,No,7,1
3975,Bachelors,2013,Bangalore,3,35,Female,No,5,0
3976,Bachelors,2014,Bangalore,3,39,Male,No,7,1
3977,Masters,2018,Bangalore,3,39,Female,No,6,1
3979,Bachelors,2012,Bangalore,3,38,Male,No,7,1
3981,Bachelors,2018,Bangalore,3,38,Male,No,6,1
3982,Bachelors,2013,Bangalore,3,34,Male,No,6,0
3983,Bachelors,2012,Bangalore,1,35,Male,No,7,0
3987,Bachelors,2014,Bangalore,3,35,Male,Yes,5,0
3988,Bachelors,2013,Bangalore,1,38,Male,No,6,0
3989,Bachelors,2016,Bangalore,3,38,Female,No,7,0
3991,Bachelors,2018,Bangalore,3,34,Male,No,5,1
3993,Bachelors,2018,Bangalore,2,26,Female,No,4,1
3994,Bachelors,2012,Bangalore,3,22,Male,No,0,0
3996,Bachelors,2016,Bangalore,3,29,Male,No,0,0
3998,Bachelors,2014,Bangalore,3,37,Female,No,1,0
4001,Bachelors,2012,Bangalore,3,25,Female,No,3,1
4002,Bachelors,2012,Bangalore,3,31,Male,No,0,0
4004,Bachelors,2016,Bangalore,3,31,Male,Yes,5,0
4005,Bachelors,2015,Bangalore,3,34,Male,No,4,0
4007,Bachelors,2014,Bangalore,3,28,Male,No,2,0
4008,Bachelors,2015,Bangalore,3,31,Male,No,1,0
4009,Bachelors,2017,Bangalore,3,35,Male,No,5,0
4010,Bachelors,2012,Bangalore,1,28,Female,Yes,1,0
4011,Bachelors,2018,Bangalore,3,32,Female,No,2,1
4012,Bachelors,2013,Bangalore,3,23,Male,Yes,1,1
4017,Bachelors,2016,Bangalore,3,36,Female,No,2,0
4020,Bachelors,2018,Bangalore,3,37,Male,No,2,1
4021,Bachelors,2012,Bangalore,3,38,Male,No,3,0
4026,Bachelors,2016,Bangalore,3,22,Male,No,0,0
4027,Bachelors,2012,Bangalore,3,29,Male,No,4,0
4028,Bachelors,2017,Bangalore,3,34,Male,No,5,0
4029,Bachelors,2017,Bangalore,2,23,Male,No,1,0
4032,Masters,2017,Bangalore,3,38,Male,No,2,0
4036,Bachelors,2016,Bangalore,3,26,Female,No,4,0
4038,Bachelors,2016,Bangalore,3,24,Male,No,2,1
4042,Bachelors,2013,Bangalore,3,36,Male,No,5,1
4043,Bachelors,2012,Bangalore,3,24,Male,No,2,0
4044,Bachelors,2017,Bangalore,3,28,Female,No,3,0
4045,Bachelors,2016,Bangalore,3,24,Male,No,2,0
4046,Bachelors,2014,Bangalore,3,27,Male,No,5,0
4048,Bachelors,2013,Bangalore,3,30,Female,No,5,0
4049,Bachelors,2014,Bangalore,3,22,Male,No,0,0
4057,Bachelors,2014,Bangalore,3,33,Male,No,5,0
4058,Masters,2018,Bangalore,3,30,Male,Yes,2,1
4062,Bachelors,2015,Bangalore,3,30,Male,No,2,0
4066,Bachelors,2016,Bangalore,1,30,Male,No,4,1
4067,Bachelors,2012,Bangalore,3,37,Male,No,4,1
4068,Bachelors,2017,Bangalore,1,34,Male,Yes,0,0
4069,Bachelors,2012,Bangalore,3,38,Female,No,0,0
4073,Bachelors,2015,Bangalore,3,32,Male,No,1,0
4075,Bachelors,2017,Bangalore,3,36,Female,No,1,0
4076,Bachelors,2015,Bangalore,3,32,Male,No,1,0
4077,Bachelors,2017,Bangalore,3,28,Male,Yes,3,0
4084,Bachelors,2013,Bangalore,3,34,Female,Yes,2,0
4088,PHD,2013,Bangalore,3,28,Male,No,4,0
4089,Bachelors,2016,Bangalore,3,33,Female,No,4,0
4090,Bachelors,2013,Bangalore,3,39,Male,No,3,0
4096,Bachelors,2012,Bangalore,3,36,Female,No,2,1
4097,Bachelors,2018,Bangalore,3,40,Male,No,4,1
4099,Bachelors,2014,Bangalore,3,22,Male,No,0,0
4100,Bachelors,2018,Bangalore,3,24,Male,No,2,1
4101,Bachelors,2012,Bangalore,3,37,Male,No,5,0
4103,Bachelors,2018,Bangalore,3,32,Male,Yes,0,1
4107,PHD,2013,Bangalore,3,35,Male,No,3,1
4108,Bachelors,2015,Bangalore,3,28,Male,No,0,1
4109,Bachelors,2012,Bangalore,3,39,Male,No,3,0
4111,Bachelors,2017,Bangalore,3,37,Male,No,2,0
4113,Bachelors,2018,Bangalore,3,23,Male,No,1,1
4116,Bachelors,2015,Bangalore,3,23,Female,No,1,0
4118,Bachelors,2017,Bangalore,3,36,Female,No,3,1
4119,Bachelors,2013,Bangalore,3,40,Female,No,3,0
4121,Bachelors,2015,Bangalore,3,30,Male,No,0,0
4122,Bachelors,2014,Bangalore,3,30,Male,No,1,0
4124,Bachelors,2018,Bangalore,3,27,Male,No,5,1
4125,Bachelors,2013,Bangalore,1,27,Female,No,5,0
4127,Bachelors,2015,Bangalore,3,35,Female,No,1,1
4129,Bachelors,2012,Bangalore,3,37,Male,No,4,0
4136,Bachelors,2016,Bangalore,3,22,Female,No,0,0
4138,Bachelors,2012,Bangalore,3,38,Male,No,2,1
4140,Bachelors,2017,Bangalore,3,37,Male,No,3,1
4141,Bachelors,2016,Bangalore,3,25,Female,No,3,0
4143,Bachelors,2013,Bangalore,3,26,Female,No,4,0
4145,Bachelors,2014,Bangalore,3,22,Male,No,0,1
4149,Bachelors,2015,Bangalore,3,29,Male,No,2,1
4151,Bachelors,2015,Bangalore,3,26,Male,No,4,0
4152,Bachelors,2014,Bangalore,3,28,Male,No,3,0
4154,Bachelors,2017,Bangalore,3,33,Male,No,4,0
4158,Bachelors,2014,Bangalore,3,38,Female,No,5,1
4161,Bachelors,2013,Bangalore,3,24,Male,Yes,2,0
4162,Bachelors,2016,Bangalore,3,28,Male,No,1,0
4163,Bachelors,2015,Bangalore,3,35,Female,No,0,1
4166,Bachelors,2013,Bangalore,3,37,Male,No,5,0
4169,Bachelors,2015,Bangalore,3,38,Female,No,5,0
4171,Bachelors,2014,Bangalore,3,34,Male,No,4,0
4175,Bachelors,2018,Bangalore,3,35,Male,Yes,5,1
4178,Bachelors,2015,Bangalore,3,26,Female,No,4,1
4179,Bachelors,2017,Bangalore,3,40,Male,No,0,0
4184,Bachelors,2016,Bangalore,3,38,Male,No,4,0
4186,Bachelors,2015,Bangalore,3,22,Male,No,0,0
4191,Bachelors,2017,Bangalore,3,28,Male,No,2,0
4193,Masters,2017,Bangalore,2,35,Female,No,0,0
4194,Bachelors,2015,Bangalore,3,30,Male,No,2,0
4195,Bachelors,2018,Bangalore,3,33,Male,No,4,1
4196,Bachelors,2015,Bangalore,3,27,Female,No,5,0
4197,Bachelors,2016,Bangalore,3,32,Male,No,4,0
4199,Bachelors,2012,Bangalore,3,26,Male,Yes,4,0
4200,Bachelors,2012,Bangalore,1,35,Male,No,4,0
4202,Masters,2013,Bangalore,2,29,Male,No,1,1
4203,Bachelors,2012,Bangalore,3,36,Female,No,3,0
4204,Bachelors,2013,Bangalore,3,30,Male,No,1,0
4206,Bachelors,2016,Bangalore,3,40,Male,No,0,1
4207,Bachelors,2012,Bangalore,3,24,Male,No,2,0
4208,Bachelors,2012,Bangalore,3,32,Male,No,4,0
4211,Bachelors,2012,Bangalore,3,23,Female,No,1,1
4213,Bachelors,2013,Bangalore,3,25,Female,No,3,0
4216,Bachelors,2014,Bangalore,3,27,Male,No,5,0
4218,Bachelors,2016,Bangalore,3,33,Female,No,1,1
4219,Bachelors,2013,Bangalore,3,23,Male,No,1,0
4222,Bachelors,2012,Bangalore,3,23,Male,No,1,0
4225,Bachelors,2014,Bangalore,3,27,Female,No,5,0
4226,Bachelors,2016,Bangalore,3,22,Male,No,0,0
4228,Bachelors,2012,Bangalore,3,40,Male,No,3,0
4229,Bachelors,2016,Bangalore,3,33,Female,No,3,0
4230,Bachelors,2014,Bangalore,3,31,Male,No,0,0
4237,Bachelors,2013,Bangalore,3,36,Male,No,4,0
4240,Bachelors,2013,Bangalore,2,25,Male,No,3,1
4243,Masters,2015,Bangalore,3,26,Male,No,4,1
4244,Bachelors,2017,Bangalore,2,25,Female,No,3,1
4245,Bachelors,2013,Bangalore,3,26,Male,No,4,0
4248,Bachelors,2012,Bangalore,3,32,Female,No,0,0
4251,Bachelors,2015,Bangalore,3,38,Male,No,1,0
4252,Bachelors,2014,Bangalore,3,39,Female,No,1,0
4257,Bachelors,2013,Bangalore,3,33,Male,No,2,0
4259,Bachelors,2014,Bangalore,3,37,Male,No,5,0
4264,Bachelors,2017,Bangalore,3,24,Male,No,2,1
4265,Bachelors,2016,Bangalore,3,27,Male,Yes,5,0
4267,PHD,2013,Bangalore,3,40,Male,No,1,0
4272,Bachelors,2013,Bangalore,3,29,Male,No,4,0
4278,Bachelors,2013,Bangalore,3,38,Male,No,0,0
4281,Bachelors,2012,Bangalore,3,25,Male,No,3,1
4282,Bachelors,2013,Bangalore,3,37,Female,No,4,0
4286,Bachelors,2018,Bangalore,3,38,Male,No,2,1
4294,Masters,2013,Bangalore,3,31,Male,No,2,0
4297,Bachelors,2016,Bangalore,3,31,Male,No,0,0
4298,Bachelors,2013,Bangalore,3,26,Female,No,4,0
4300,Bachelors,2012,Bangalore,3,33,Female,No,5,0
4301,Bachelors,2017,Bangalore,3,25,Male,No,3,0
4302,Bachelors,2017,Bangalore,3,40,Male,No,0,0
4304,Bachelors,2015,Bangalore,3,36,Male,No,1,0
4305,Bachelors,2014,Bangalore,3,31,Male,No,5,0
4307,Bachelors,2016,Bangalore,3,34,Female,No,0,0
4309,Bachelors,2015,Bangalore,3,23,Male,Yes,1,0
4310,PHD,2017,Bangalore,3,27,Male,No,5,0
4311,Bachelors,2016,Bangalore,3,34,Male,No,1,0
4312,Bachelors,2012,Bangalore,3,39,Male,No,3,0
4313,Bachelors,2018,Bangalore,3,24,Male,Yes,2,1
4316,Bachelors,2018,Bangalore,3,36,Male,No,3,1
4319,Bachelors,2015,Bangalore,3,22,Male,No,0,0
4323,Bachelors,2018,Bangalore,3,35,Female,No,2,1
4325,Bachelors,2014,Bangalore,3,28,Female,No,3,0
4326,Bachelors,2015,Bangalore,3,22,Male,Yes,0,0
4327,Bachelors,2014,Bangalore,3,38,Male,No,3,0
4329,PHD,2012,Bangalore,1,38,Male,No,5,0
4330,Bachelors,2014,Bangalore,3,22,Female,No,0,1
4332,Bachelors,2015,Bangalore,3,27,Male,No,5,0
4336,Bachelors,2018,Bangalore,3,34,Male,Yes,5,1
4337,Bachelors,2015,Bangalore,3,28,Male,No,1,0
4338,Bachelors,2018,Bangalore,3,36,Female,Yes,1,1
4342,Bachelors,2014,Bangalore,1,39,Female,No,4,0
4343,Bachelors,2012,Bangalore,3,31,Male,No,0,0
4344,Bachelors,2013,Bangalore,3,26,Male,Yes,4,0
4345,Bachelors,2012,Bangalore,3,31,Male,No,3,0
4350,Bachelors,2014,Bangalore,3,26,Male,No,4,0
4352,Bachelors,2015,Bangalore,3,34,Female,No,2,0
4354,Bachelors,2014,Bangalore,3,27,Male,No,5,0
4357,Masters,2012,Bangalore,3,31,Female,No,4,0
4358,Bachelors,2014,Bangalore,3,22,Male,No,0,0
4362,Bachelors,2014,Bangalore,3,38,Male,Yes,5,0
4364,Bachelors,2016,Bangalore,3,24,Male,No,2,0
4366,PHD,2013,Bangalore,3,26,Male,No,4,0
4367,Bachelors,2017,Bangalore,3,40,Male,No,1,0
4369,Bachelors,2016,Bangalore,3,32,Male,No,0,0
4371,Bachelors,2015,Bangalore,3,33,Male,No,3,1
4374,Bachelors,2013,Bangalore,3,30,Female,No,4,0
4376,Bachelors,2012,Bangalore,3,23,Male,Yes,1,0
4378,Bachelors,2013,Bangalore,3,22,Male,Yes,0,0
4380,Bachelors,2016,Bangalore,3,37,Female,Yes,4,0
4382,Bachelors,2013,Bangalore,3,22,Male,No,0,1
4385,Bachelors,2014,Bangalore,3,30,Male,No,0,0
4387,Masters,2017,Bangalore,3,36,Male,No,4,1
4388,Bachelors,2014,Bangalore,3,37,Male,No,4,0
4392,Bachelors,2017,Bangalore,3,38,Male,No,3,0
4393,Bachelors,2014,Bangalore,3,31,Male,No,3,1
4394,Bachelors,2014,Bangalore,3,22,Female,No,0,0
4397,Bachelors,2012,Bangalore,3,39,Female,No,3,0
4399,Bachelors,2015,Bangalore,3,33,Male,No,4,0
4400,Bachelors,2012,Bangalore,3,38,Male,No,4,0
4404,Bachelors,2014,Bangalore,1,31,Female,No,5,0
4405,Bachelors,2016,Bangalore,3,23,Male,No,1,0
4409,Bachelors,2013,Bangalore,3,27,Female,No,5,0
4411,Bachelors,2017,Bangalore,3,38,Male,No,1,0
4412,Bachelors,2017,Bangalore,3,27,Male,No,5,0
4413,Bachelors,2014,Bangalore,3,27,Female,No,5,0
4414,Bachelors,2015,Bangalore,3,23,Male,No,1,0
4416,Bachelors,2016,Bangalore,3,31,Male,No,5,0
4417,Bachelors,2017,Bangalore,3,32,Female,No,3,0
4419,Bachelors,2017,Bangalore,3,28,Male,No,0,0
4422,Bachelors,2014,Bangalore,3,24,Male,No,2,0
4423,Bachelors,2012,Bangalore,3,27,Male,No,5,1
4424,Bachelors,2017,Bangalore,3,28,Male,No,3,1
4426,Bachelors,2013,Bangalore,3,23,Female,No,1,0
4427,Bachelors,2014,Bangalore,3,32,Male,No,1,0
4430,Masters,2017,Bangalore,2,24,Female,No,2,0
4437,Bachelors,2016,Bangalore,3,22,Male,No,0,0
4438,Bachelors,2013,Bangalore,3,39,Male,No,5,1
4439,Bachelors,2014,Bangalore,3,36,Female,No,3,1
4442,Bachelors,2016,Bangalore,3,33,Male,No,4,0
4443,PHD,2018,Bangalore,3,33,Male,No,2,1
4444,Bachelors,2012,Bangalore,3,23,Male,No,1,0
4445,Bachelors,2014,Bangalore,3,28,Male,No,2,1
4446,Bachelors,2016,Bangalore,3,27,Male,No,5,0
4447,Bachelors,2017,Bangalore,3,26,Female,No,4,0
4448,Bachelors,2014,Bangalore,3,33,Male,No,3,0
4449,Bachelors,2016,Bangalore,3,35,Male,No,3,0
4450,Bachelors,2013,Bangalore,3,33,Male,No,3,1
4453,Bachelors,2012,Bangalore,3,26,Male,No,4,0
4454,Bachelors,2014,Bangalore,3,39,Female,No,5,0
4455,Bachelors,2013,Bangalore,3,28,Male,No,5,0
4456,Bachelors,2018,Bangalore,3,24,Male,No,2,1
4457,Bachelors,2012,Bangalore,3,36,Female,No,4,0
4458,Bachelors,2016,Bangalore,3,33,Male,No,0,0
4462,Bachelors,2015,Bangalore,3,33,Male,Yes,4,0
4466,Bachelors,2014,Bangalore,3,38,Male,No,2,0
4468,Bachelors,2014,Bangalore,3,29,Male,Yes,0,0
4469,Bachelors,2012,Bangalore,3,27,Male,No,5,0
4470,Bachelors,2015,Bangalore,3,40,Male,No,4,0
4475,Bachelors,2012,Bangalore,3,25,Male,No,3,0
4477,Bachelors,2015,Bangalore,3,29,Female,No,1,0
4479,Bachelors,2014,Bangalore,3,35,Male,No,1,0
4480,Bachelors,2012,Bangalore,3,26,Male,No,4,0
4482,Bachelors,2013,Bangalore,3,24,Male,No,2,0
4483,Bachelors,2014,Bangalore,3,31,Male,No,0,0
4484,Bachelors,2014,Bangalore,3,34,Male,No,5,0
4489,Bachelors,2018,Bangalore,3,40,Female,No,4,1
4492,Bachelors,2015,Bangalore,3,22,Male,No,0,1
4494,Bachelors,2014,Bangalore,3,39,Male,No,0,0
4495,Bachelors,2017,Bangalore,3,39,Male,No,3,0
4496,Bachelors,2017,Bangalore,3,40,Female,No,3,0
4497,Bachelors,2014,Bangalore,3,38,Female,No,1,0
4501,Bachelors,2013,Bangalore,3,37,Female,No,2,1
4503,Bachelors,2015,Bangalore,3,28,Male,No,2,0
4504,Bachelors,2018,Bangalore,3,31,Male,Yes,0,1
4510,Bachelors,2013,Bangalore,3,35,Female,No,4,0
4517,Bachelors,2013,Bangalore,3,35,Male,No,5,0
4518,Bachelors,2013,Bangalore,3,23,Female,Yes,1,0
4520,Bachelors,2017,Bangalore,3,24,Male,Yes,2,0
4521,Bachelors,2015,Bangalore,3,28,Male,No,3,0
4523,Bachelors,2012,Bangalore,3,36,Female,No,1,0
4524,Bachelors,2015,Bangalore,3,28,Male,No,1,1
4526,Bachelors,2014,Bangalore,3,26,Male,No,4,0
4531,Bachelors,2012,Bangalore,3,22,Male,No,0,1
4535,Bachelors,2012,Bangalore,3,24,Male,No,2,0
4538,Bachelors,2015,Bangalore,3,31,Male,No,2,1
4540,Bachelors,2014,Bangalore,3,22,Female,No,0,0
4541,Bachelors,2016,Bangalore,3,23,Male,No,1,0
4546,Bachelors,2015,Bangalore,3,38,Female,No,2,0
4547,Bachelors,2017,Bangalore,3,25,Female,No,3,0
4550,Bachelors,2012,Bangalore,3,35,Female,No,2,0
4551,PHD,2014,Bangalore,3,23,Male,No,1,0
4553,Bachelors,2015,Bangalore,3,39,Female,No,0,0
4557,PHD,2014,Bangalore,1,34,Female,No,3,0
4558,Bachelors,2014,Bangalore,1,36,Female,No,1,0
4559,Bachelors,2017,Bangalore,3,40,Male,No,5,0
4560,Bachelors,2016,Bangalore,3,40,Male,No,3,0
4561,Bachelors,2015,Bangalore,3,25,Female,No,3,1
4562,Bachelors,2013,Bangalore,3,22,Male,No,0,1
4563,Bachelors,2015,Bangalore,3,34,Male,No,4,0
4564,Bachelors,2017,Bangalore,3,23,Male,No,1,0
4565,Bachelors,2017,Bangalore,3,24,Female,No,2,0
4566,Bachelors,2015,Bangalore,1,35,Male,No,3,0
4567,Bachelors,2014,Bangalore,3,24,Male,No,2,0
4571,Bachelors,2014,Bangalore,3,32,Male,No,2,0
4574,Bachelors,2015,Bangalore,3,32,Female,No,4,0
4575,Bachelors,2016,Bangalore,3,37,Male,No,2,0
4576,Bachelors,2014,Bangalore,3,36,Male,No,3,0
4579,Bachelors,2014,Bangalore,3,39,Male,No,3,0
4580,Bachelors,2013,Bangalore,3,24,Male,No,2,0
4581,Bachelors,2016,Bangalore,3,25,Male,No,3,0
4582,Bachelors,2018,Bangalore,3,26,Male,No,4,1
4586,Bachelors,2014,Bangalore,3,34,Male,No,4,0
4589,Bachelors,2013,Bangalore,3,31,Male,No,3,0
4590,Bachelors,2015,Bangalore,3,39,Female,No,0,0
4591,Bachelors,2017,Bangalore,3,36,Male,No,4,1
4592,Bachelors,2015,Bangalore,3,28,Male,No,1,0
4595,Bachelors,2013,Bangalore,3,36,Female,No,0,1
4596,Bachelors,2014,Bangalore,3,30,Male,No,1,1
4598,Bachelors,2012,Bangalore,3,25,Male,No,3,0
4599,Bachelors,2018,Bangalore,3,31,Male,No,0,1
4600,Bachelors,2013,Bangalore,3,36,Male,No,0,0
4602,Bachelors,2016,Bangalore,3,37,Male,No,2,0
4603,Bachelors,2015,Bangalore,3,39,Male,No,2,0
4604,Bachelors,2014,Bangalore,3,28,Male,No,4,0
4607,Masters,2015,Bangalore,3,38,Female,No,1,0
4609,Bachelors,2015,Bangalore,3,39,Male,No,2,0
4613,Bachelors,2012,Bangalore,3,23,Female,No,1,1
4614,Bachelors,2014,Bangalore,3,30,Male,No,4,0
4616,Bachelors,2013,Bangalore,3,34,Male,No,4,0
4618,Bachelors,2012,Bangalore,3,39,Female,No,1,0
4622,Bachelors,2015,Bangalore,3,31,Male,No,5,0
4624,PHD,2013,Bangalore,3,24,Male,No,2,0
4625,Bachelors,2017,Bangalore,3,38,Male,No,3,0
4627,Bachelors,2016,Bangalore,3,22,Male,No,0,0
4628,PHD,2012,Bangalore,3,30,Female,No,4,0
4629,Bachelors,2013,Bangalore,3,39,Female,No,5,0
4630,Bachelors,2017,Bangalore,2,35,Male,No,0,0
4632,Bachelors,2018,Bangalore,3,32,Male,Yes,1,1
4633,Bachelors,2018,Bangalore,3,31,Female,No,2,1
4634,Bachelors,2016,Bangalore,3,37,Male,No,2,0
4636,Bachelors,2014,Bangalore,3,22,Female,No,0,0
4638,Bachelors,2018,Bangalore,3,32,Male,Yes,2,1
4639,Bachelors,2013,Bangalore,3,26,Male,No,4,0
4640,Bachelors,2017,Bangalore,3,28,Male,No,0,1
4641,Bachelors,2015,Bangalore,3,35,Male,No,0,0
4642,Bachelors,2016,Bangalore,1,33,Female,No,0,1
4643,Bachelors,2012,Bangalore,3,36,Female,No,4,0
4644,Bachelors,2013,Bangalore,3,31,Female,No,5,0
4647,Bachelors,2013,Bangalore,3,25,Female,No,3,0
4649,Bachelors,2013,Bangalore,3,26,Female,No,4,0
4652,Bachelors,2012,Bangalore,3,30,Male,Yes,2,0
4653,Bachelors,2015,Bangalore,3,33,Male,Yes,4,0
